State_Name,Assembly_No,Constituency_No,Year,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Maharashtra,13,94,2019,15,Adv. Sadashiv Yadavrao Hatkar,M,BVA,292,45,SC,200319,312431,HINGOLI,GEN,HINGOLI,MARATHWADA,14,64.12,0.15,yes,0,0,2.7,Local Party,9677,TRUE,2,BMUP,1074,VASAI,FALSE,FALSE,0,TRUE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,1,Bordikar Meghna Deepak Sakore,F,BJP,116913,39,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,45.46,no,3717,1.45,2.5,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,95,2019,2,Bhambale Vijay Manikrao,M,NCP,113196,45,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,44.02,no,100024,38.9,2.5,State-based Party,5792,TRUE,4,NCP,5792,JINTUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,10th Pass,Business,Rent,Agriculture,,State Assembly Election (AE)
Maharashtra,13,95,2019,3,Manohar Rustum Wakle,M,VBA,13172,41,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,5.12,yes,8445,3.28,2.5,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Former Government,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,4,Patil Ram Sukhdev,M,IND,4727,52,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,1.84,yes,2935,1.14,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,95,2019,5,Ankush Sitaram Rathod,M,CPI,1792,29,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.7,yes,332,0.13,2.5,State-based Party (Other State),2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,6,NOTA,,NOTA,1460,,,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.57,,94,0.04,2.5,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,7,Rajesh Bhagwanrao Bhise,M,IND,1366,40,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.53,yes,150,0.06,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Maharashtra,13,95,2019,8,Gaikwad Dinkar Dharoji,M,BAHUMP,1216,29,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.47,yes,379,0.15,2.5,Local Party,1060,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,9,Devanand Shamrao Ratne,M,IND,837,51,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.33,yes,46,0.02,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,10,Ghansawadh Rajendra Sahaduji,M,BSP,791,46,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.31,yes,213,0.08,2.5,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,11,Balaji Madhavrao Shinde,M,SBBGP,578,52,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.22,yes,145,0.06,2.5,Local Party,24549,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,95,2019,12,Dnyandev Narayanrao Dabhade,M,IND,433,68,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.17,yes,45,0.02,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,95,2019,13,Mahendra Bajirao Kale,M,ANC,388,38,SC,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.15,yes,100,0.04,2.5,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Insurance Agent,,,State Assembly Election (AE)
Maharashtra,13,95,2019,14,Syed Javed Hashmi Syed Amir Hashmi,M,IND,288,60,GEN,257157,350923,JINTUR,GEN,PARBHANI,MARATHWADA,13,73.28,0.11,yes,0,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,1,DR. RAHUL VEDPRAKASH PATIL,M,SHS,104584,44,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,54.4,no,81790,42.54,2.94,State-based Party,18691,TRUE,2,SHS,18691,PARBHANI,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Maharashtra,13,96,2019,2,MOHAMMAD GOUSE ZAIN,M,VBA,22794,43,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,11.86,yes,53,0.03,2.94,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,3,ALI KHAN MOIN KHAN,M,AIMIM,22741,36,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,11.83,yes,4310,2.24,2.94,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,96,2019,4,SURESH KUNDLIKRAO NAGRE,M,IND,18431,40,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,9.59,yes,2851,1.48,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Agricultural Business,Agriculture,,State Assembly Election (AE)
Maharashtra,13,96,2019,5,DESHMUKH RAVIRAJ ASHOKRAO,M,INC,15580,38,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,8.1,yes,13663,7.11,2.94,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,6,SACHIN BHIMRAO PATIL,M,MNS,1917,33,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,1,yes,331,0.17,2.94,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,7,NOTA,,NOTA,1586,,,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.82,,738,0.38,2.94,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,8,PRATIBHA PRAMOD MESHRAM,F,BSP,848,43,SC,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.44,yes,131,0.07,2.94,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,9,VINOD ANNA RANGNATHARAO BHOSALE,M,BMUP,717,44,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.37,yes,13,0.01,2.94,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,96,2019,10,SANGITA PRABHAKAR JAGADE,F,IND,704,35,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.37,yes,150,0.08,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,11,BODHANE SHIVLING MAHADAPA,M,PHJSP,554,46,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.29,yes,89,0.05,2.94,Local Party,24532,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,12,SHAMIM KHAN NASEER KHAN,M,IND,465,26,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.24,yes,3,0,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,13,GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,M,IND,462,37,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.24,yes,85,0.04,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,96,2019,14,ADV. AFZAL BAIG SAHAB,M,IND,377,47,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.2,yes,120,0.06,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Maharashtra,13,96,2019,15,ABDUL ZAMEER JAMMU BOSS,M,IND,257,47,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.13,yes,14,0.01,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,96,2019,16,SK. ALI SK. NABI,M,IND,243,41,GEN,192260,306460,PARBHANI,GEN,PARBHANI,MARATHWADA,15,62.74,0.13,yes,0,0,2.94,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,1,RATNAKAR MANIKRAO GUTTE,M,RSPS,81169,61,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,30.07,no,18058,6.69,5,Local Party,6792,TRUE,2,RSPS,6792,GANGAKHED,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,2,KADAM VISHAL VIJAYKUMAR,M,SHS,63111,38,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,23.38,no,10864,4.02,5,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,3,SITARAM CHIMAJI GHANDAT,M,IND,52247,78,SC,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,19.36,no,23410,8.67,5,Independents,10809,TRUE,5,IND,10809,GANGAKHED,TRUE,TRUE,2,FALSE,FALSE,FALSE,Literate,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
Maharashtra,13,97,2019,4,KARUNABAI BALASAHEB KUNDGIR,F,VBA,28837,50,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,10.68,yes,5882,2.18,5,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,5,SANTOSH TRIMBAK MURKUTE,M,IND,22955,41,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,8.5,yes,14751,5.46,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,97,2019,6,DR. KENDRE MADHUSUDAN MANIKRAO,M,NCP,8204,54,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,3.04,yes,4125,1.53,5,State-based Party,5792,TRUE,3,NCP,5792,GANGAKHED,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,7,VITHTHAL KONDIBA JAWADE,M,MNS,4079,69,SC,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,1.51,yes,2347,0.87,5,Local Party,11633,TRUE,2,NCP,5792,GANGAKHED,TRUE,FALSE,0,TRUE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,8,ADV. SANJIV DEVRAO PRADHAN,M,IND,1732,45,SC,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.64,yes,131,0.05,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,9,NOTA,,NOTA,1601,,,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.59,,272,0.1,5,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,10,GAJANAN DIGAMBAR GIRI,M,BVA,1329,44,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.49,yes,198,0.07,5,Local Party,9677,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
Maharashtra,13,97,2019,11,TUKARAM TATERAO VHAWALE,M,IND,1131,45,SC,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.42,yes,95,0.04,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,12,BALAJI MAROTI SAGAR,M,IND,1036,65,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.38,yes,314,0.12,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,13,SAKHARAM GYANABA BOBDE,M,MHBHVCAG,722,44,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.27,yes,30,0.01,5,Local Party,24517,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Journalist or Editor,Social Work,,State Assembly Election (AE)
Maharashtra,13,97,2019,14,KHANDARE DEVRAO GANPATRAO,M,BSP,692,51,SC,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.26,yes,124,0.05,5,State-based Party (Other State),16651,TRUE,3,BSP,16651,GANGAKHED,TRUE,TRUE,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,15,AJAHAR SHAIKH MEHTAB SHAIKH,M,IND,568,37,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.21,yes,63,0.02,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,97,2019,16,GAJANAN BABURAO MARGIL,M,IND,505,49,GEN,269918,389421,GANGAKHED,GEN,PARBHANI,MARATHWADA,15,69.31,0.19,yes,0,0,5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,1,WARPUDKAR SURESH AMBADASRAO,M,INC,105625,68,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,44.69,no,14774,6.25,2.78,National Party,3482,TRUE,7,INC,3482,PATHRI,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,2,PHAD MOHAN MADHAVRAO,M,BJP,90851,43,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,38.44,no,69107,29.24,2.78,National Party,1605,TRUE,2,IND,10809,PATHRI,TRUE,FALSE,1,FALSE,TRUE,TRUE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,98,2019,3,VILAS SAHEB BABAR,M,VBA,21744,42,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,9.2,yes,13193,5.58,2.78,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,98,2019,4,DR JAGDISH BALASAHEB SHINDE,M,IND,8551,37,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,3.62,yes,6780,2.87,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,98,2019,5,AJAY SADASHIV SOLANKE,M,ARP,1771,30,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.75,yes,75,0.03,2.78,Local Party,873,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,6,NOTA,,NOTA,1696,,,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.72,,181,0.08,2.78,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,7,GAUTAM VAIJNATHRAO UJGARE,M,BSP,1515,39,SC,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.64,yes,293,0.12,2.78,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,8,MUJEEB ALAM BADARE ALAM,M,IND,1222,46,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.52,yes,46,0.02,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,98,2019,9,CHAVAN NARAYAN TUKARAM,M,IND,1176,39,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.5,yes,21,0.01,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,10,JAIJAIRAM SHRIRAM VIGHNE,M,IND,1155,40,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.49,yes,131,0.06,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,98,2019,11,MOIZ ANSARI ABDUL QUADER,M,BMUP,1024,45,GEN,236330,353895,PATHRI,GEN,PARBHANI,MARATHWADA,10,66.78,0.43,yes,0,0,2.78,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,1,BABANRAO DATTATRYA YADAV(LONIKAR),M,BJP,106321,60,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,52.21,no,25942,12.74,2.33,National Party,1605,TRUE,7,BJP,1605,PARTUR,TRUE,TRUE,4,FALSE,TRUE,TRUE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,2,JETHLIYA SURESHKUMAR KANHAIYALAL,M,INC,80379,63,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,39.47,no,71763,35.24,2.33,National Party,3482,TRUE,3,INC,3482,PARTUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,99,2019,3,SHIVAJI KAMLAJI SAWANE,M,VBA,8616,36,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,4.23,yes,6433,3.16,2.33,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,99,2019,4,COM. SARITA MAROTI KHANDARE,F,CPIM,2183,33,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,1.07,yes,1032,0.51,2.33,Local Party,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,5,NOTA,,NOTA,1151,,,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.57,,324,0.16,2.33,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,6,NITIN BHAGWANRAO MORE,M,BSP,827,36,SC,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.41,yes,9,0,2.33,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,7,PRAKASH ASARAM SOLANKE,M,MNS,818,51,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.4,yes,157,0.08,2.33,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,8,ADV. ARJUN GOVINDRAO CHAVAN,M,IND,661,33,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.32,yes,125,0.06,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Agricultural Business,Liberal Profession or Professional,Lawyer,State Assembly Election (AE)
Maharashtra,13,99,2019,9,EHTESHAMUDDIN KHAWAJA MOHIUDDIN BUKHARI,M,IND,536,39,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.26,yes,28,0.01,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,10,SANJAY SHANKAR CHAVAN,M,IND,508,39,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.25,yes,95,0.05,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,11,ASHOK MAROTI RATHOD,M,IND,413,40,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.2,yes,57,0.03,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,12,MILIND DAMODHAR MAGARE,M,IND,356,32,SC,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.17,yes,12,0.01,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,13,RAJU GULABRAO MORE,M,SBBGP,344,47,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.17,yes,70,0.03,2.33,Local Party,24549,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,99,2019,14,SANTOSHKUMAR ANANDA MAGAR,M,AAAP,274,29,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.13,yes,28,0.01,2.33,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,99,2019,15,AZHER YUNUS SHAIKH,M,IND,246,32,GEN,203633,296299,PARTUR,GEN,JALNA,MARATHWADA,14,68.73,0.12,yes,0,0,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,100,2019,1,Rajeshbhaiyya Tope,M,NCP,107849,50,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,47.09,no,3409,1.49,2.33,State-based Party,5792,TRUE,4,NCP,5792,GHANSAWANGI,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,100,2019,2,Udhan Hikmat Baliram,M,SHS,104440,54,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,45.6,no,95147,41.54,2.33,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Qualified Professional,State Assembly Election (AE)
Maharashtra,13,100,2019,3,Vishnu Shrirang Shelke,M,VBA,9293,44,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,4.06,yes,7451,3.25,2.33,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,100,2019,4,NOTA,,NOTA,1842,,,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,0.8,,768,0.34,2.33,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,100,2019,5,Sk Hasnodin Sk Mohidin,M,BSP,1074,51,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,0.47,yes,161,0.07,2.33,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agricultural Labour,,,,State Assembly Election (AE)
Maharashtra,13,100,2019,6,Shrihari Yadavrao Jagtap,M,IND,913,47,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,0.4,yes,190,0.08,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,100,2019,7,Kailas Suryabhan Chormare,M,IND,723,41,GEN,229049,312859,GHANSAWANGI,GEN,JALNA,MARATHWADA,13,73.21,0.32,yes,131,0.06,2.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
